person_id,person_name,id,name,count_objects
18045415,Tone Vigeland,35236655,Designer,1
18045419,Bromley Hall,35236673,Printer,5
18045419,Bromley Hall,35236657,Manufacturer,4
18045419,Bromley Hall,35236685,Maker,2
18045421,Ollive and Talwin,35236657,Manufacturer,1
18045425,Oberkampf & Cie.,35236681,Company,38
18045425,Oberkampf & Cie.,35236657,Manufacturer,15
18045425,Oberkampf & Cie.,35236671,Producer,8
18045425,Oberkampf & Cie.,35236685,Maker,6
18045427,Josef Hillerbrand,35236655,Designer,26
18045427,Josef Hillerbrand,35236633,Possibly,1
18045429,Gustav Stickley,35236655,Designer,1
18045431,Ruth Hildegard Geyer-Raack,35236655,Designer,1
18045441,"Craftex Mills, Inc.",35236685,Maker,1
18045441,"Craftex Mills, Inc.",35236657,Manufacturer,1
18045443,Patterson Fabrics,35236671,Producer,2
18045443,Patterson Fabrics,35236667,Client,1
18045445,Louis-Henri Breviere,35236743,Engraver,2
18045447,Philippe Wyngaert,35236685,Maker,1
18045447,Philippe Wyngaert,35236655,Designer,1
18045451,Louis Bromante,35236655,Designer,3
18045453,Selan Hall,35236655,Designer,2
18045455,Jurgen Lehl,35236655,Designer,4
18045457,"Jurgen Lehl Co., Ltd.",35236681,Company,4
18045459,Karl Vogelsang,35236655,Designer,3
18045465,JAB-Stoffe,35236681,Company,3
18045467,Taunus Textildruck Zimmer,35236673,Printer,10
18045467,Taunus Textildruck Zimmer,35236657,Manufacturer,4
18045467,Taunus Textildruck Zimmer,35236685,Maker,4
18045467,Taunus Textildruck Zimmer,35236681,Company,1
18045469,Christa Hausler-Goltz,35236655,Designer,1
18045471,Verner Panton,35236655,Designer,7
18045473,"Mira-X International Furnishings, Inc.",35236681,Company,3
18045473,"Mira-X International Furnishings, Inc.",35236675,For,1
18045475,Arthur Lee,35236681,Company,2
18045477,Passaic Print Works,35236685,Maker,1
18045479,Witcombe-McGeachin & Co.,35236673,Printer,1
18045479,Witcombe-McGeachin & Co.,35236667,Client,1
18045481,Petitpierre et Cie,35236685,Maker,8
18045481,Petitpierre et Cie,35236681,Company,7
18045481,Petitpierre et Cie,35236671,Producer,5
18045481,Petitpierre et Cie,35236657,Manufacturer,2
18045505,Carolyn Ray,35236655,Designer,9
18045507,Mark Feigenbaum,35236655,Designer,1
18045509,Ray Wenzel,35236655,Designer,3
18045511,Marc/Raymond,35236655,Designer,2
18045511,Marc/Raymond,35236681,Company,1
18045513,Alan Grinberg,35236685,Maker,2
18045513,Alan Grinberg,35236655,Designer,2
18045517,Mark C. Pollack,35236655,Designer,2
18045519,Jack Lenor Larsen Inc.,35236671,Producer,24
18045521,Alexandre Mimoglou,35236655,Designer,1
18045523,Christine Spindler,35236655,Designer,1
18045525,"Order Imports, Australia",35236681,Company,1
18045529,Jean Lurcat,35236655,Designer,7
18045535,Bouvel Frere et Cie,35236681,Company,1
18045545,Peter Siepelt,35236655,Designer,2
18045547,Larsen Design Studio,35236655,Designer,9
18045553,Astrid Sampe,35236655,Designer,5
18045553,Astrid Sampe,35236745,Weaver,3
18045565,Raymond Duncan,35236673,Printer,1
18045565,Raymond Duncan,35236655,Designer,1
18045567,,35236655,Designer,20
18045567,,35236565,Artist,3
18045567,,35236677,After,2
18045567,,35236707,Style of,1
18045569,Katharine Sturges,35236655,Designer,12
18045569,Katharine Sturges,35236565,Artist,1
18045571,Sven Fristedt,35236655,Designer,3
18045573,,35236681,Company,3
18045573,,35236685,Maker,2
18045587,Carolyn Ray Inc.,35236681,Company,5
18045587,Carolyn Ray Inc.,35236685,Maker,2
18045587,Carolyn Ray Inc.,35236671,Producer,2
18045589,Heberlein Textildruck AG,35236685,Maker,11
18045589,Heberlein Textildruck AG,35236673,Printer,1
18045591,John Wilson & Sons,35236671,Producer,6
18045593,Favre Petitpierre,35236657,Manufacturer,6
18045593,Favre Petitpierre,35236685,Maker,5
18045593,Favre Petitpierre,35236671,Producer,4
18045593,Favre Petitpierre,35236681,Company,3
18045595,A. Quesnel,35236681,Company,1
18045597,Mainville & Fils,35236681,Company,1
18045599,Ursula Luthi,35236655,Designer,1
18045611,Ulf Moritz,35236655,Designer,5
18045617,Junichi Arai,35236655,Designer,24
18045617,Junichi Arai,35236685,Maker,9
18045619,Matt Kahn,35236655,Designer,1
18045629,Pausa AG,35236673,Printer,1
18045631,Etzdorf Studio,35236673,Printer,1
18045633,Diane Itter,35236565,Artist,1
18045635,Mariska Karasz,35236655,Designer,3
18045635,Mariska Karasz,35236565,Artist,3
18045635,Mariska Karasz,35236685,Maker,1
18045635,Mariska Karasz,35236583,Embroiderer,1
18045637,Osborne and Little,35236657,Manufacturer,3
18045639,PM Concepts,35236685,Maker,3
18045641,Wendy Wahl,35236655,Designer,3
18045643,Wahlworks,35236681,Company,3
18045645,Marie Tuiccillo Kelly,35236685,Maker,1
18045647,Mary Walker Phillips,35236685,Maker,4
18045647,Mary Walker Phillips,35236655,Designer,1
18045651,John Henry Dearle,35236655,Designer,12
18045653,"Morris & Company, Decorators Ltd.",35236657,Manufacturer,10
18045653,"Morris & Company, Decorators Ltd.",35236685,Maker,5
18045653,"Morris & Company, Decorators Ltd.",35236655,Designer,2
18045653,"Morris & Company, Decorators Ltd.",35236675,For,1
18045653,"Morris & Company, Decorators Ltd.",35236681,Company,1
18045659,Jordan Mills,35236681,Company,2
18045661,Fujiwo Ishimoto,35236655,Designer,2
18045663,Marimekko Oy,35236657,Manufacturer,17
18045663,Marimekko Oy,35236671,Producer,1
18045675,Gayet et Montgirod,35236681,Company,1
18045675,Gayet et Montgirod,35236657,Manufacturer,1
18045679,Atelier Martine,35236655,Designer,4
18045681,Paul Poiret,35236655,Designer,10
18045681,Paul Poiret,35236675,For,1
18045685,Chris Lebeau,35236655,Designer,6
18045687,E.F.J. Van Dissel and Son,35236657,Manufacturer,9
18045687,E.F.J. Van Dissel and Son,35236681,Company,2
18045691,Lanette Scheeline,35236655,Designer,93
18045691,Lanette Scheeline,35236685,Maker,2
18045691,Lanette Scheeline,35351535,Donor,1
18045691,Lanette Scheeline,35236673,Printer,1
18045693,Raoul Dufy,35236655,Designer,5
18045693,Raoul Dufy,35236565,Artist,1
18045695,Chatham Manufacturing Company,35236657,Manufacturer,2
18045697,Elenhank,35236655,Designer,26
18045697,Elenhank,35236685,Maker,21
18045705,NUNO Corporation,35236681,Company,8
18045705,NUNO Corporation,35236657,Manufacturer,6
18045705,NUNO Corporation,35236671,Producer,2
18045705,NUNO Corporation,35236675,For,1
18045715,,35236655,Designer,1
18045717,,35236657,Manufacturer,1
18045719,K.K. Arai Creation Systems,35236681,Company,5
18045721,Reiko Sudo,35236655,Designer,6
18045723,Hyodo Orimono Company,35236685,Maker,1
18045727,Jhane Barnes,35236655,Designer,15
18045735,Gota Tragardh,35236655,Designer,1
18045737,Carl-Johann De Geer,35236655,Designer,1
18045743,Patrick Frey,35236655,Designer,1
18045745,Pierre Frey,35236681,Company,1
18045747,William Hodge,35236685,Maker,1
18045747,William Hodge,35236655,Designer,1
18045759,Nuriye Akeren,35236655,Designer,3
18045761,Intair,35236681,Company,4
18045763,Hans Altona,35236655,Designer,1
18045777,Rosita Missoni,35236655,Designer,1
18045787,Art by the Yard,35236681,Company,2
18045795,Maria Tulokas,35236685,Maker,1
18045795,Maria Tulokas,35236655,Designer,1
18045797,Thomas Ratcliffe,35236685,Maker,1
18045807,Ettore Sottsass,35236655,Designer,1
18045813,Howard Hodgkin,35236655,Designer,1
18045817,Dorothy Wright Liebes,35236655,Designer,122
18045817,Dorothy Wright Liebes,35236745,Weaver,1
18045819,Penti Rinta,35236655,Designer,1
18045825,Irene Emory,35236685,Maker,4
18045825,Irene Emory,35236655,Designer,4
18045827,Paul Riba,35236655,Designer,2
18045831,Barbara Harding,35236655,Designer,2
18045833,Bates Fabrics Inc.,35236681,Company,2
18045835,Phoenix Silk Manufacturing Company,35236685,Maker,1
18045839,CECILE PLANCHAIS,35236655,Designer,1
18045841,Cheney Brothers,35236681,Company,1
18045843,Robert Venturi,35236655,Designer,1
18045847,Dwight Taylor,35236655,Designer,1
18045849,Clayton Knight,35236655,Designer,2
18045851,Stehli Silk Corporation,35236681,Company,7
18045851,Stehli Silk Corporation,35236657,Manufacturer,1
18045853,John Held Jr.,35236655,Designer,1
18045855,F.V. Carpender,35236655,Designer,1
18045857,Kneeland (Ruzzie) Green,35236655,Designer,2
18045859,Catharine Congdon,35236583,Embroiderer,1
18045867,Esselte Map Service,35236655,Designer,3
18045869,Graphic Jackets,35236685,Maker,5
18045871,Interarts,35236681,Company,6
18045873,Tomas Filsinger,35236655,Designer,1
18045875,American Printers & Lithographers,35236685,Maker,1
18045879,Interieur International Indecors,35236675,For,2
18045879,Interieur International Indecors,35236681,Company,1
18045881,Susanne Dohm,35236655,Designer,1
18045887,Ethel Stein,35236745,Weaver,2
18045895,Piot,35236655,Designer,2
18045905,KBC of America,35236675,For,4
18045907,Koechlin Baumgartner & Cie,35236685,Maker,4
18045909,Lydia Bush-Brown,35236655,Designer,12
18045909,Lydia Bush-Brown,35236685,Maker,11
18045909,Lydia Bush-Brown,35236565,Artist,3
18045911,Adrien Karbowsky,35236655,Designer,4
18045913,Paul Simmons,35236655,Designer,2
18045915,Timorous Beasties,35236655,Designer,2
18045915,Timorous Beasties,35236671,Producer,1
18045919,Rainbow,35236671,Producer,8
18045921,Eddie Squires,35236655,Designer,11
18045923,Ted Hallman,35236655,Designer,3
18045923,Ted Hallman,35236685,Maker,2
18045927,Bernard Rudofsky,35236655,Designer,1
18045929,Stead McAlpin & Co.,35236685,Maker,15
18045929,Stead McAlpin & Co.,35236673,Printer,2
18045933,David Exley,35236655,Designer,3
18045933,David Exley,35236685,Maker,1
18045933,David Exley,35236565,Artist,1
18045935,Lucienne Day,35236655,Designer,3
18045945,Standfast (printer),35236685,Maker,3
18045949,Gilbert Fletcher,35236655,Designer,1
18045951,Vera,35236671,Producer,2
18045951,Vera,35236655,Designer,2
18045953,Elizabeth Cichon,35236655,Designer,1
18045955,Alexander Morton & Co.,35236685,Maker,7
18045955,Alexander Morton & Co.,35236671,Producer,1
18045963,May Morris,35236655,Designer,2
18045963,May Morris,35236583,Embroiderer,1
18045965,Harry Napper,35236637,Probably,1
18045971,Arthur Wilcock,35236655,Designer,10
18045971,Arthur Wilcock,35236657,Manufacturer,1
18045973,Wolf Karnagel,35236655,Designer,5
18045975,Lufthansa German Airlines,35236675,For,28
18045975,Lufthansa German Airlines,35236667,Client,15
18045987,"SunarHauserman, Inc.",35236657,Manufacturer,27
18045993,Mariano Fortuny,35236655,Designer,9
18045995,Luba Krejci,35236655,Designer,2
18045995,Luba Krejci,35236685,Maker,1
18045997,Societa Anonima Fortuny,35236685,Maker,1
18045999,Rottmann & Co.,35236685,Maker,1
18046005,Tzaims Luksus,35236655,Designer,28
18046009,Elizabeth Tudor,35236583,Embroiderer,1
18046015,"Elisabeth Pecker, American",35236583,Embroiderer,1
18046019,Frances Butler,35236655,Designer,6
18046021,Goodstuffs Handprinted Fabrics,35236675,For,1
18046023,Carleton Varney,35236655,Designer,1
18046025,Vuokko Eskolin Nurmesniemi,35236655,Designer,1
18046027,Katsuji Wakisaka,35236655,Designer,2
18046029,Armi Ratia,35236655,Designer,2
18046033,"Robert Bonfils, French",35236655,Designer,1
18046041,Alexander Hayden Girard,35236655,Designer,1386
18046041,Alexander Hayden Girard,35236685,Maker,3
18046041,Alexander Hayden Girard,35236703,Office of,2
18046053,David Barrow,35236655,Designer,3
18046055,Doris Duffee,35236655,Designer,1
18046057,F. Pieters,35236743,Engraver,2
18046057,F. Pieters,35236685,Maker,1
18046059,Habig,35236681,Company,12
18046063,The Twigs,35236681,Company,1
18046065,Cressida Bell,35236655,Designer,1
18046067,Marc Camille Chaimowicz,35236655,Designer,1
18046069,Heather Browne,35236655,Designer,1
18046071,Brooke Cadwallader,35236655,Designer,2
18046073,Barbro Nilsson,35236655,Designer,1
18046079,Pietro Carlo Noe,35236655,Designer,1
18046087,Warner-Artex,35236657,Manufacturer,19
18046089,Stig Lindberg,35236655,Designer,1
18046093,Caroline Gray,35236655,Designer,2
18046095,Marco Pasanella,35236655,Designer,3
18046097,Alexander Brebner,35236655,Designer,8
18046101,Folly Cove Designers,35236805,Guild,2
18046101,Folly Cove Designers,35236735,Association,1
18046105,Ken Done,35236655,Designer,3
18046121,Ana Urbanowicz-Krowacka,35236655,Designer,1
18046123,Sroldz. Zrzeszenie Chalupn,35236685,Maker,1
18046125,Lenore Tawney,35236745,Weaver,8
18046125,Lenore Tawney,35236655,Designer,1
18046125,Lenore Tawney,35236565,Artist,1
18046135,Robert D. Sailors,35236685,Maker,28
18046141,Herter-Dalton Looms,35236681,Company,1
18046141,Herter-Dalton Looms,35236657,Manufacturer,1
18046143,Beppe Kessler,35236655,Designer,3
18046145,Noriko Hiroshige,35236655,Designer,1
18046147,Said Shohreh,35236655,Designer,2
18046151,F. Gregory Brown,35236655,Designer,1
18046153,Marion Dorn,35236655,Designer,4
18046163,Alistair McAuley,35236655,Designer,1
18046165,Robert et Cie,35236681,Company,1
18046169,Trude Guermonprez,35236655,Designer,112
18046169,Trude Guermonprez,35236745,Weaver,1
18046169,Trude Guermonprez,35236685,Maker,1
18046171,Owens Corning Fiberglass,35236675,For,1
18046173,Lion Cachet,35236655,Designer,1
18046175,Theodoor Willem Nieuwenhuis,35236655,Designer,2
18046175,Theodoor Willem Nieuwenhuis,35236711,Attributed to,1
18046177,W.G.J. Ramaer & Co.,35236681,Company,2
18046183,Associated American Artists,35236655,Designer,2
18046183,Associated American Artists,35236675,For,1
18046183,Associated American Artists,35236671,Producer,1
18046197,John Hull,35236655,Designer,1
18046203,Gabor Peterdi,35236685,Maker,1
18046213,Tony Sarg,35236655,Designer,2
18046215,Merton Abbey,35236685,Maker,3
18046215,Merton Abbey,35236657,Manufacturer,1
18046221,Anni Albers,35236655,Designer,41
18046223,Angelo Testa,35236655,Designer,7
18046225,Hans Krondahl,35236655,Designer,4
18046227,Arthur Georg Jensen,35236655,Designer,11
18046235,Dora Jung,35236655,Designer,7
18046235,Dora Jung,35236745,Weaver,5
18046235,Dora Jung,35236685,Maker,3
18046235,Dora Jung,35236785,Wholesaler,1
18046239,Hippolyte Le Bas,35236655,Designer,5
18046241,Leisner,35236743,Engraver,3
18046243,Francois Gorgerat,35236681,Company,1
18046245,Soehnee L'Aine et Cie,35236681,Company,1
18046245,Soehnee L'Aine et Cie,35236671,Producer,1
18046247,Dubern & Cie.,35236657,Manufacturer,2
18046247,Dubern & Cie.,35236685,Maker,2
18046247,Dubern & Cie.,35236681,Company,1
18046249,J.P.Meiller et Cie.,35236681,Company,5
18046249,J.P.Meiller et Cie.,35236685,Maker,1
18046251,Gonssollin Freres,35236681,Company,1
18046253,LeLievre Heutte Vimeux & Comp.,35236671,Producer,1
18046255,M.Buchot,35236671,Producer,1
18046257,Torcat & Long,35236681,Company,1
18046259,J-D. Bridel et fils,35236681,Company,1
18046261,Belliard Freres,35236681,Company,1
18046263,Jacques de Mainville,35236681,Company,1
18046265,Weber Pere et fils,35236681,Company,1
18046267,Louis Bire et Verdonnet,35236681,Company,1
18046269,Robert H. Bovet,35236681,Company,1
18046271,Riverdale Fabrics,35236671,Producer,1
18046271,Riverdale Fabrics,35236657,Manufacturer,1
18046273,Ken Scott,35236655,Designer,2
18046275,Jens Rissom,35236655,Designer,2
18046277,"L. Anton Maix, Inc.",35236685,Maker,1
18046277,"L. Anton Maix, Inc.",35236675,For,1
18046277,"L. Anton Maix, Inc.",35236671,Producer,1
18046277,"L. Anton Maix, Inc.",35236657,Manufacturer,1
18046279,Bayon et Gautier Lemasurier,35236681,Company,1
18046281,Gorgerat Freres,35236681,Company,4
18046281,Gorgerat Freres,35236671,Producer,2
18046281,Gorgerat Freres,35236657,Manufacturer,2
18046281,Gorgerat Freres,35236685,Maker,1
18046283,Owen Jones,35236655,Designer,1
18046283,Owen Jones,35236565,Artist,1
18046285,Jean Patou,35236655,Designer,1
18046287,C. White,35236671,Producer,1
18046287,C. White,35236565,Artist,1
18046289,"Haussmann, Jordan Hirn et Comp.",35236685,Maker,1
18046291,Fiorucci,35236671,Producer,4
18046291,Fiorucci,35236797,Firm,1
18046291,Fiorucci,35236667,Client,1
18046293,Shoolbreds & Co.,35236681,Company,1
18046295,Bouch & Coath,35236681,Company,1
18046299,Miles & Edwards,35236681,Company,6
18046301,I & L Simpson,35236681,Company,1
18046303,Grants Brothers,35236685,Maker,1
18046305,C. Widmer,35236685,Maker,1
18046307,John Hewson,35236673,Printer,1
18046307,John Hewson,35236655,Designer,1
18046311,P/Kaufmann,35236671,Producer,2
18046313,James W.& C. Ward,35236671,Producer,1
18046321,Orinoka Mills,35236657,Manufacturer,100
18046325,,35236637,Probably,3
18046325,,35236657,Manufacturer,2
18046325,,35236633,Possibly,2
18046331,Joanne Segal Brandford,35236655,Designer,1
18046333,Nixon & Co.,35236681,Company,1
18046333,Nixon & Co.,35236657,Manufacturer,1
18046335,Harry Wearne,35236655,Designer,10
18046337,F. Schumacher & Co.,35236657,Manufacturer,53
18046337,F. Schumacher & Co.,35236681,Company,42
18046337,F. Schumacher & Co.,35236675,For,1
18046343,Josef Frank,35236655,Designer,1
18046351,,35236671,Producer,2
18046351,,35236589,Fabricator,2
18046353,Josef Hoffmann,35236655,Designer,62
18046353,Josef Hoffmann,35236663,Architect,53
18046353,Josef Hoffmann,35236565,Artist,10
18046359,Karl Mann Associates,35236657,Manufacturer,1
18046361,"Maxwell & Co., S.A.",35236657,Manufacturer,265
18046361,"Maxwell & Co., S.A.",35236659,Distributor,36
18046361,"Maxwell & Co., S.A.",35236685,Maker,1
18046361,"Maxwell & Co., S.A.",35236655,Designer,1
18046363,S.A. Maxwell & Co.,35236657,Manufacturer,23
18046363,S.A. Maxwell & Co.,35236659,Distributor,10
18046365,"Arthur Sanderson & Sons, Ltd.",35236657,Manufacturer,17
18046365,"Arthur Sanderson & Sons, Ltd.",35236685,Maker,13
18046365,"Arthur Sanderson & Sons, Ltd.",35236681,Company,6
18046365,"Arthur Sanderson & Sons, Ltd.",35236671,Producer,2
18046371,"Thomas Strahan & Co., Manufactory",35236657,Manufacturer,35
18046371,"Thomas Strahan & Co., Manufactory",35236685,Maker,3
18046371,"Thomas Strahan & Co., Manufactory",35236671,Producer,1
18046377,Beatrix Potter,35236565,Artist,1
18046379,Crown Wallcoverings Ltd.,35236657,Manufacturer,5
18046383,B.S.P. Co.,35236657,Manufacturer,2
